id,timestamp,statusSeverity,statusSeverityDescription
piccadilly,2019-12-18T23:49:26,10,Good Service
piccadilly,2019-12-19T20:09:26,10,Good Service
bakerloo,2020-01-08T14:19:42,10,Good Service
piccadilly,2019-12-19T10:29:27,10,Good Service
piccadilly,2019-12-20T05:59:26,10,Good Service
piccadilly,2019-12-19T00:09:26,10,Good Service
piccadilly,2019-12-19T20:29:26,10,Good Service
bakerloo,2020-01-08T14:22:05,10,Good Service
piccadilly,2019-12-19T10:49:26,10,Good Service
piccadilly,2019-12-20T06:19:26,10,Good Service
piccadilly,2019-12-21T01:49:26,10,Good Service
piccadilly,2019-12-19T20:49:26,10,Good Service
piccadilly,2019-12-20T15:59:26,10,Good Service
piccadilly,2019-12-21T11:59:26,10,Good Service
piccadilly,2019-12-20T06:39:26,10,Good Service
piccadilly,2019-12-21T02:09:26,10,Good Service
piccadilly,2019-12-21T20:17:39,10,Good Service
piccadilly,2019-12-20T16:19:26,10,Good Service
piccadilly,2019-12-21T12:19:26,10,Good Service
piccadilly,2019-12-21T22:28:26,10,Good Service
piccadilly,2019-12-21T02:29:26,10,Good Service
piccadilly,2019-12-21T20:18:40,10,Good Service
piccadilly,2019-12-20T16:39:27,10,Good Service
piccadilly,2019-12-21T12:39:26,10,Good Service
piccadilly,2019-12-21T22:37:42,10,Good Service
piccadilly,2019-12-21T23:23:45,10,Good Service
piccadilly,2019-12-21T20:19:26,10,Good Service
piccadilly,2019-12-21T23:14:56,10,Good Service
piccadilly,2019-12-21T23:30:41,10,Good Service
piccadilly,2019-12-21T22:37:44,10,Good Service
piccadilly,2019-12-21T23:23:47,10,Good Service
piccadilly,2019-12-22T01:21:15,10,Good Service
piccadilly,2019-12-21T23:14:59,10,Good Service
piccadilly,2019-12-21T23:30:44,10,Good Service
piccadilly,2019-12-22T09:19:26,10,Good Service
piccadilly,2019-12-21T23:23:49,10,Good Service
piccadilly,2019-12-22T01:21:17,10,Good Service
piccadilly,2019-12-21T23:15:01,10,Good Service
piccadilly,2019-12-21T23:30:49,10,Good Service
piccadilly,2019-12-22T09:39:26,10,Good Service
piccadilly,2019-12-22T12:39:26,3,Part Suspended
piccadilly,2019-12-22T01:21:20,10,Good Service
piccadilly,2019-12-22T12:35:33,3,Part Suspended
piccadilly,2019-12-22T12:53:21,3,Part Suspended
piccadilly,2019-12-22T09:59:26,10,Good Service
piccadilly,2019-12-22T12:51:45,3,Part Suspended
piccadilly,2019-12-22T12:55:23,3,Part Suspended
piccadilly,2019-12-22T12:57:39,3,Part Suspended
piccadilly,2019-12-22T12:35:13,3,Part Suspended
piccadilly,2019-12-22T12:56:12,3,Part Suspended
piccadilly,2019-12-22T13:03:54,3,Part Suspended
piccadilly,2019-12-22T14:13:41,6,Severe Delays
piccadilly,2019-12-22T12:57:43,3,Part Suspended
piccadilly,2019-12-22T14:08:03,6,Severe Delays
piccadilly,2019-12-22T14:17:52,6,Severe Delays
piccadilly,2019-12-22T17:25:20,9,Minor Delays
piccadilly,2019-12-22T14:13:43,6,Severe Delays
piccadilly,2019-12-22T15:13:54,6,Severe Delays
piccadilly,2019-12-22T17:55:35,9,Minor Delays
piccadilly,2019-12-22T14:18:45,6,Severe Delays
piccadilly,2019-12-22T17:25:28,9,Minor Delays
piccadilly,2019-12-22T18:16:11,10,Good Service
piccadilly,2019-12-22T21:29:26,10,Good Service
piccadilly,2019-12-22T17:55:46,9,Minor Delays
piccadilly,2019-12-22T19:00:28,10,Good Service
piccadilly,2019-12-23T04:59:26,20,Service Closed
piccadilly,2019-12-22T18:28:04,10,Good Service
piccadilly,2019-12-22T21:49:26,10,Good Service
piccadilly,2019-12-23T14:39:26,10,Good Service
piccadilly,2019-12-22T19:00:32,10,Good Service
piccadilly,2019-12-23T05:19:26,10,Good Service
piccadilly,2019-12-23T21:08:52,10,Good Service
piccadilly,2019-12-22T22:02:48,10,Good Service
piccadilly,2019-12-23T14:59:26,10,Good Service
piccadilly,2019-12-22T19:09:45,10,Good Service
piccadilly,2019-12-23T05:39:26,10,Good Service
piccadilly,2019-12-23T21:19:26,10,Good Service
piccadilly,2019-12-24T14:52:20,10,Good Service
piccadilly,2019-12-23T15:19:26,10,Good Service
piccadilly,2019-12-24T06:59:26,10,Good Service
piccadilly,2019-12-24T22:59:26,10,Good Service
piccadilly,2019-12-23T21:39:26,10,Good Service
piccadilly,2019-12-24T15:09:26,10,Good Service
piccadilly,2019-12-25T06:59:26,4,Planned Closure
piccadilly,2019-12-24T07:19:26,10,Good Service
piccadilly,2019-12-24T23:19:27,10,Good Service
central,2019-12-21T16:59:26,10,Good Service
piccadilly,2019-12-24T15:29:26,10,Good Service
piccadilly,2019-12-25T07:19:26,4,Planned Closure
piccadilly,2019-12-25T16:59:26,4,Planned Closure
piccadilly,2019-12-24T16:39:26,10,Good Service
piccadilly,2019-12-25T12:09:26,4,Planned Closure
piccadilly,2019-12-25T21:49:26,4,Planned Closure
piccadilly,2019-12-24T22:49:26,10,Good Service
piccadilly,2019-12-25T17:19:26,4,Planned Closure
piccadilly,2019-12-26T02:49:26,10,Good Service
piccadilly,2019-12-27T12:35:15,10,Good Service
piccadilly,2019-12-25T22:09:26,4,Planned Closure
piccadilly,2019-12-26T09:39:26,10,Good Service
piccadilly,2019-12-29T08:53:36,10,Good Service
piccadilly,2019-12-26T03:09:26,20,Service Closed
piccadilly,2019-12-27T12:40:44,10,Good Service
piccadilly,2019-12-29T09:54:02,10,Good Service
piccadilly,2019-12-26T09:59:26,10,Good Service
piccadilly,2019-12-29T08:55:08,10,Good Service
piccadilly,2019-12-29T10:59:24,10,Good Service
piccadilly,2019-12-27T12:47:47,10,Good Service
piccadilly,2019-12-29T09:56:34,10,Good Service
piccadilly,2019-12-26T10:19:26,10,Good Service
piccadilly,2019-12-29T08:56:57,10,Good Service
piccadilly,2019-12-29T11:00:56,10,Good Service
piccadilly,2020-01-08T14:20:59,10,Good Service
piccadilly,2019-12-29T09:58:23,10,Good Service
piccadilly,2020-01-08T07:15:24,10,Good Service
piccadilly,2019-12-29T10:51:26,10,Good Service
piccadilly,2020-01-08T14:10:26,10,Good Service
piccadilly,2020-01-08T13:53:02,10,Good Service
piccadilly,2020-01-08T13:40:58,10,Good Service
piccadilly,2020-01-08T13:34:34,10,Good Service
central,2019-12-21T19:19:26,10,Good Service
central,2019-12-21T20:29:25,10,Good Service
central,2019-12-21T21:59:26,10,Good Service
central,2019-12-21T22:11:49,10,Good Service
central,2019-12-21T22:37:43,10,Good Service
central,2019-12-21T23:10:14,10,Good Service
central,2019-12-21T23:13:17,10,Good Service
central,2019-12-21T23:14:58,10,Good Service
central,2019-12-21T23:16:16,10,Good Service
central,2019-12-21T23:19:17,10,Good Service
central,2019-12-21T23:23:46,10,Good Service
central,2019-12-21T23:27:23,10,Good Service
central,2019-12-21T23:29:25,10,Good Service
central,2019-12-21T23:30:42,10,Good Service
central,2019-12-21T23:31:51,10,Good Service
central,2019-12-22T01:20:07,10,Good Service
central,2019-12-22T01:21:15,10,Good Service
central,2019-12-22T02:39:25,10,Good Service
central,2019-12-22T05:59:25,10,Good Service
central,2019-12-22T09:19:26,10,Good Service
central,2019-12-22T11:09:26,10,Good Service
central,2019-12-22T12:35:22,10,Good Service
central,2019-12-22T12:36:37,10,Good Service
central,2019-12-22T12:52:25,10,Good Service
central,2019-12-22T12:53:16,10,Good Service
central,2019-12-22T12:54:49,10,Good Service
central,2019-12-22T12:55:33,10,Good Service
central,2019-12-22T12:55:56,10,Good Service
central,2019-12-22T12:56:57,10,Good Service
central,2019-12-22T12:57:51,10,Good Service
central,2019-12-22T13:03:54,9,Minor Delays
central,2019-12-22T14:05:04,10,Good Service
central,2019-12-22T14:11:52,10,Good Service
central,2019-12-22T14:13:42,10,Good Service
central,2019-12-22T14:16:37,10,Good Service
central,2019-12-22T14:21:54,10,Good Service
central,2019-12-22T15:13:53,10,Good Service
central,2019-12-22T16:39:26,10,Good Service
central,2019-12-22T17:27:26,10,Good Service
central,2019-12-22T17:50:44,10,Good Service
central,2019-12-22T17:56:07,10,Good Service
central,2019-12-22T18:05:49,10,Good Service
central,2019-12-22T18:38:05,10,Good Service
central,2019-12-12T14:05:05.447Z,10,Good Service
central,2019-12-23T11:59:26,10,Good Service
central,2019-12-24T02:19:26,20,Service Closed
central,2019-12-23T01:49:26,20,Service Closed
central,2019-12-23T18:49:50,10,Good Service
central,2019-12-18T21:57:41,10,Good Service
central,2019-12-23T12:19:25,10,Good Service
central,2019-12-24T02:39:25,20,Service Closed
central,2019-12-23T02:09:25,20,Service Closed
central,2019-12-23T18:59:25,10,Good Service
central,2019-12-24T10:14:58,6,Severe Delays
central,2019-12-23T03:39:26,20,Service Closed
central,2019-12-23T19:49:26,10,Good Service
central,2019-12-24T17:49:25,10,Good Service
central,2019-12-23T11:49:26,10,Good Service
central,2019-12-24T10:29:25,9,Minor Delays
central,2019-12-25T00:49:26,10,Good Service
central,2019-12-22T19:33:09,10,Good Service
central,2019-12-24T18:09:26,10,Good Service
central,2019-12-25T08:39:25,4,Planned Closure
central,2019-12-24T10:49:26,10,Good Service
central,2019-12-25T01:09:26,20,Service Closed
central,2019-12-25T13:29:26,4,Planned Closure
central,2019-12-22T22:35:29,10,Good Service
central,2019-12-25T00:44:17,10,Good Service
central,2019-12-25T18:19:26,4,Planned Closure
central,2019-12-22T23:49:25,10,Good Service
central,2019-12-25T13:49:25,4,Planned Closure
central,2019-12-25T23:19:26,4,Planned Closure
central,2019-12-26T11:19:27,10,Good Service
central,2019-12-25T03:19:25,20,Service Closed
central,2019-12-26T04:49:25,20,Service Closed
central,2019-12-28T15:54:54,10,Good Service
central,2019-12-22T20:30:20,10,Good Service
central,2019-12-26T11:39:25,10,Good Service
central,2019-12-29T09:06:04,10,Good Service
central,2019-12-26T05:09:25,20,Service Closed
central,2019-12-28T15:55:22,10,Good Service
central,2019-12-29T10:06:56,10,Good Service
central,2019-12-26T11:59:26,10,Good Service
central,2019-12-29T09:08:13,10,Good Service
central,2019-12-29T11:14:36,10,Good Service
central,2019-12-28T15:57:36,10,Good Service
central,2019-12-29T10:08:21,10,Good Service
central,2020-01-08T13:28:01,10,Good Service
central,2019-12-29T09:10:17,10,Good Service
central,2019-12-29T11:15:56,10,Good Service
central,2020-01-08T14:34:52,10,Good Service
central,2019-12-29T10:10:36,10,Good Service
central,2020-01-08T13:30:27,10,Good Service
waterloo-city,2019-12-19T01:19:26,20,Service Closed
central,2019-12-29T11:18:13,10,Good Service
central,2020-01-08T14:36:21,10,Good Service
waterloo-city,2019-12-19T11:59:26,10,Good Service
central,2020-01-08T13:33:01,10,Good Service
waterloo-city,2019-12-19T01:39:26,20,Service Closed
waterloo-city,2019-12-19T23:49:26,10,Good Service
central,2020-01-08T14:38:51,10,Good Service
waterloo-city,2019-12-19T12:19:26,10,Good Service
central,2019-12-22T18:59:49,10,Good Service
waterloo-city,2019-12-19T01:59:26,20,Service Closed
waterloo-city,2019-12-20T00:09:26,10,Good Service
waterloo-city,2019-12-20T22:09:26,10,Good Service
waterloo-city,2019-12-19T12:39:26,10,Good Service
waterloo-city,2019-12-20T10:39:26,10,Good Service
waterloo-city,2019-12-21T09:49:26,10,Good Service
waterloo-city,2019-12-20T00:29:26,10,Good Service
waterloo-city,2019-12-20T22:29:26,10,Good Service
central,2019-12-22T18:59:54,10,Good Service
waterloo-city,2019-12-20T10:59:26,10,Good Service
waterloo-city,2019-12-21T10:09:26,10,Good Service
waterloo-city,2019-12-21T22:39:26,10,Good Service
waterloo-city,2019-12-20T22:49:26,10,Good Service
waterloo-city,2019-12-21T20:17:00,10,Good Service
waterloo-city,2019-12-20T11:19:26,10,Good Service
waterloo-city,2019-12-21T10:29:26,10,Good Service
waterloo-city,2019-12-21T22:53:21,10,Good Service
waterloo-city,2019-12-20T23:09:26,10,Good Service
waterloo-city,2019-12-21T20:17:39,10,Good Service
waterloo-city,2019-12-21T23:15:28,10,Good Service
waterloo-city,2019-12-21T10:49:26,10,Good Service
waterloo-city,2019-12-21T22:53:24,10,Good Service
waterloo-city,2019-12-21T23:28:25,10,Good Service
waterloo-city,2019-12-21T20:18:40,10,Good Service
waterloo-city,2019-12-21T23:15:30,10,Good Service
waterloo-city,2019-12-22T01:20:09,20,Service Closed
waterloo-city,2019-12-21T22:53:29,10,Good Service
waterloo-city,2019-12-21T23:28:29,10,Good Service
waterloo-city,2019-12-22T05:59:26,20,Service Closed
waterloo-city,2019-12-21T23:15:37,10,Good Service
waterloo-city,2019-12-22T01:20:14,20,Service Closed
waterloo-city,2019-12-22T12:35:22,20,Service Closed
waterloo-city,2019-12-21T23:29:07,10,Good Service
waterloo-city,2019-12-22T06:19:27,20,Service Closed
waterloo-city,2019-12-21T23:16:17,10,Good Service
waterloo-city,2019-12-22T01:20:16,20,Service Closed
waterloo-city,2019-12-22T12:35:24,20,Service Closed
waterloo-city,2019-12-22T12:55:50,20,Service Closed
waterloo-city,2019-12-22T06:39:26,20,Service Closed
waterloo-city,2019-12-22T12:53:15,20,Service Closed
waterloo-city,2019-12-22T13:03:46,20,Service Closed
waterloo-city,2019-12-22T12:35:29,20,Service Closed
waterloo-city,2019-12-22T12:55:52,20,Service Closed
waterloo-city,2019-12-22T14:12:48,20,Service Closed
waterloo-city,2019-12-22T12:53:17,20,Service Closed
waterloo-city,2019-12-22T13:03:48,20,Service Closed
waterloo-city,2019-12-22T14:54:00,20,Service Closed
waterloo-city,2019-12-22T12:55:54,20,Service Closed
waterloo-city,2019-12-22T14:12:51,20,Service Closed
waterloo-city,2019-12-22T12:53:19,20,Service Closed
waterloo-city,2019-12-22T13:03:50,20,Service Closed
waterloo-city,2019-12-22T15:09:26,20,Service Closed
waterloo-city,2019-12-22T18:28:04,20,Service Closed
waterloo-city,2019-12-22T14:12:56,20,Service Closed
waterloo-city,2019-12-22T17:36:45,20,Service Closed
waterloo-city,2019-12-22T19:09:26,20,Service Closed
waterloo-city,2019-12-22T15:13:48,20,Service Closed
waterloo-city,2019-12-22T18:29:43,20,Service Closed
waterloo-city,2019-12-22T22:04:59,20,Service Closed
waterloo-city,2019-12-22T17:39:26,20,Service Closed
waterloo-city,2019-12-22T19:10:01,20,Service Closed
waterloo-city,2019-12-23T06:29:26,10,Good Service
waterloo-city,2019-12-22T18:34:05,20,Service Closed
waterloo-city,2019-12-22T22:06:19,20,Service Closed
waterloo-city,2019-12-22T17:50:12,20,Service Closed
waterloo-city,2019-12-22T19:28:34,20,Service Closed
waterloo-city,2019-12-23T06:49:26,10,Good Service
waterloo-city,2019-12-24T02:09:26,20,Service Closed
waterloo-city,2019-12-22T22:09:26,20,Service Closed
waterloo-city,2019-12-23T17:05:04,10,Good Service
waterloo-city,2019-12-24T13:09:33,10,Good Service
waterloo-city,2019-12-23T07:09:27,10,Good Service
waterloo-city,2019-12-24T02:29:26,20,Service Closed
waterloo-city,2019-12-24T21:59:26,10,Good Service
waterloo-city,2019-12-23T17:11:31,10,Good Service
waterloo-city,2019-12-24T13:19:26,10,Good Service
waterloo-city,2019-12-23T07:29:26,10,Good Service
waterloo-city,2019-12-24T02:49:26,20,Service Closed
waterloo-city,2019-12-24T22:19:26,10,Good Service
waterloo-city,2019-12-23T17:19:26,10,Good Service
waterloo-city,2019-12-24T13:20:28,10,Good Service
waterloo-city,2019-12-25T06:59:26,4,Planned Closure
waterloo-city,2019-12-24T03:09:26,20,Service Closed
waterloo-city,2019-12-24T22:39:26,10,Good Service
waterloo-city,2019-12-25T13:39:26,4,Planned Closure
waterloo-city,2019-12-24T13:37:19,10,Good Service
waterloo-city,2019-12-25T07:19:26,4,Planned Closure
waterloo-city,2019-12-25T20:19:27,4,Planned Closure
waterloo-city,2019-12-24T20:59:27,10,Good Service
waterloo-city,2019-12-25T13:59:26,4,Planned Closure
waterloo-city,2019-12-26T02:39:26,10,Good Service
waterloo-city,2019-12-26T14:59:26,4,Planned Closure
waterloo-city,2019-12-25T20:39:26,4,Planned Closure
waterloo-city,2019-12-26T09:49:26,4,Planned Closure
waterloo-city,2019-12-29T05:59:34,20,Service Closed
waterloo-city,2019-12-26T02:59:26,20,Service Closed
waterloo-city,2019-12-26T15:19:26,4,Planned Closure
waterloo-city,2019-12-29T09:29:56,20,Service Closed
waterloo-city,2019-12-26T10:09:26,4,Planned Closure
waterloo-city,2019-12-29T06:04:11,20,Service Closed
waterloo-city,2019-12-29T10:35:35,20,Service Closed
central,2019-12-19T06:19:26,10,Good Service
waterloo-city,2019-12-29T09:32:36,20,Service Closed
waterloo-city,2019-12-29T12:42:06,20,Service Closed
waterloo-city,2019-12-29T06:40:20,20,Service Closed
waterloo-city,2019-12-29T10:38:28,20,Service Closed
waterloo-city,2020-01-08T14:03:25,10,Good Service
waterloo-city,2019-12-29T09:33:56,20,Service Closed
waterloo-city,2019-12-29T12:43:54,20,Service Closed
metropolitan,2019-12-12T14:05:05.443Z,10,Good Service
waterloo-city,2019-12-29T10:39:56,20,Service Closed
waterloo-city,2020-01-08T14:05:28,10,Good Service
metropolitan,2019-12-19T08:19:26,10,Good Service
waterloo-city,2019-12-29T15:03:32,20,Service Closed
metropolitan,2019-12-18T21:57:42,10,Good Service
metropolitan,2019-12-19T17:09:26,10,Good Service
waterloo-city,2020-01-08T14:07:22,10,Good Service
metropolitan,2019-12-19T08:39:26,10,Good Service
metropolitan,2019-12-20T04:09:26,20,Service Closed
waterloo-city,2020-01-09T15:56:43,10,Good Service
metropolitan,2019-12-19T17:29:26,10,Good Service
metropolitan,2019-12-20T10:59:26,6,Severe Delays
metropolitan,2019-12-19T01:39:26,6,Severe Delays
metropolitan,2019-12-20T01:09:27,10,Good Service
metropolitan,2019-12-20T15:59:26,10,Good Service
metropolitan,2019-12-19T08:09:26,10,Good Service
metropolitan,2019-12-20T11:19:26,3,Part Suspended
metropolitan,2019-12-20T22:49:26,6,Severe Delays
metropolitan,2019-12-21T15:39:26,10,Good Service
metropolitan,2019-12-20T16:19:26,10,Good Service
metropolitan,2019-12-21T05:09:26,10,Good Service
metropolitan,2019-12-21T22:03:11,10,Good Service
metropolitan,2019-12-20T23:09:26,6,Severe Delays
metropolitan,2019-12-21T15:59:26,10,Good Service
metropolitan,2019-12-21T23:13:20,10,Good Service
metropolitan,2019-12-21T05:29:26,10,Good Service
metropolitan,2019-12-21T22:03:13,10,Good Service
metropolitan,2019-12-21T23:23:42,10,Good Service
metropolitan,2019-12-21T16:19:26,10,Good Service
metropolitan,2019-12-21T23:13:23,10,Good Service
metropolitan,2019-12-21T23:30:56,10,Good Service
metropolitan,2019-12-21T22:04:10,10,Good Service
metropolitan,2019-12-21T23:23:45,10,Good Service
metropolitan,2019-12-21T16:39:26,10,Good Service
metropolitan,2019-12-21T23:13:26,10,Good Service
metropolitan,2019-12-21T23:30:58,10,Good Service
metropolitan,2019-12-21T22:05:17,10,Good Service
metropolitan,2019-12-21T23:23:47,10,Good Service
metropolitan,2019-12-22T01:49:26,20,Service Closed
metropolitan,2019-12-21T23:13:28,10,Good Service
metropolitan,2019-12-21T23:31:22,10,Good Service
metropolitan,2019-12-22T09:59:26,5,Part Closure
metropolitan,2019-12-21T23:23:49,10,Good Service
metropolitan,2019-12-22T02:09:26,20,Service Closed
metropolitan,2019-12-22T12:36:39,10,Good Service
metropolitan,2019-12-21T23:31:26,10,Good Service
metropolitan,2019-12-22T10:19:26,5,Part Closure
metropolitan,2019-12-22T12:55:23,10,Good Service
metropolitan,2019-12-22T00:19:26,10,Good Service
metropolitan,2019-12-22T12:36:41,10,Good Service
metropolitan,2019-12-22T12:57:51,10,Good Service
metropolitan,2019-12-22T02:39:26,20,Service Closed
metropolitan,2019-12-22T12:55:25,10,Good Service
metropolitan,2019-12-22T14:12:41,10,Good Service
metropolitan,2019-12-22T12:36:45,10,Good Service
metropolitan,2019-12-22T12:59:19,10,Good Service
metropolitan,2019-12-22T15:13:54,10,Good Service
metropolitan,2019-12-22T12:55:27,10,Good Service
metropolitan,2019-12-22T14:12:44,10,Good Service
metropolitan,2019-12-22T17:55:44,10,Good Service
metropolitan,2019-12-22T13:00:24,10,Good Service
metropolitan,2019-12-22T15:14:00,10,Good Service
